image_a,image_b,label,score,prediction
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000210\0079_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000411\0092_01.jpg,0,0.9489104151725769,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000201\0166_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000087\0284_01.jpg,0,0.8835286498069763,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0034_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0418_01.jpg,1,0.9547141790390015,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000248\0054_05.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000248\0073_01.jpg,1,0.13634206354618073,0
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0363_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000330\0142_01.jpg,0,0.9390701651573181,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0143_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0189_02.jpg,1,0.9727672934532166,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0497_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000240\0070_02.jpg,0,0.9385282397270203,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0357_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000290\0084_02.jpg,0,0.937264084815979,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n001277\0095_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n001277\0512_01.jpg,1,0.9634720683097839,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0059_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000293\0065_01.jpg,0,0.954964816570282,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0137_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0065_01.jpg,0,0.8864386081695557,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0145_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0298_01.jpg,1,0.988862931728363,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000179\0168_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0119_01.jpg,0,0.9590893983840942,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0016_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0074_01.jpg,1,0.8931477069854736,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000099\0062_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000099\0221_02.jpg,1,0.9358835816383362,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0108_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0327_01.jpg,1,0.9143165349960327,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000394\0106_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000290\0122_01.jpg,0,0.8786900043487549,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000330\0280_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000217\0051_01.jpg,0,0.9467253088951111,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000387\0107_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0053_01.jpg,0,0.9713823795318604,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000063\0193_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n001277\0139_01.jpg,0,0.9469531774520874,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000136\0019_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000136\0294_01.jpg,1,0.9472569227218628,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0230_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0167_01.jpg,0,0.9794908165931702,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0080_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0256_01.jpg,1,0.9509013891220093,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000337\0204_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0019_01.jpg,0,0.9832993745803833,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000349\0105_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000267\0246_01.jpg,0,0.973900318145752,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000411\0015_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0049_01.jpg,0,0.965875506401062,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000114\0182_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000114\0187_02.jpg,1,0.9289232492446899,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0011_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0309_01.jpg,1,0.9486035108566284,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0028_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000217\0249_01.jpg,0,0.9301087856292725,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000148\0194_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0012_01.jpg,0,0.9036813974380493,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000110\0004_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0172_01.jpg,0,0.9613142609596252,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000080\0163_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000256\0011_03.jpg,0,0.9582160115242004,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000272\0229_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000272\0232_01.jpg,1,0.9378886818885803,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000063\0285_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0257_01.jpg,0,0.9902475476264954,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000387\0135_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000356\0318_02.jpg,0,0.9214006066322327,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000394\0400_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000411\0206_01.jpg,0,0.9326713681221008,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000267\0311_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0199_01.jpg,0,0.9042906761169434,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000071\0007_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000071\0197_01.jpg,1,0.9784789681434631,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000378\0097_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0143_01.jpg,0,0.2052793651819229,0
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000192\0433_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0115_01.jpg,0,0.9140288829803467,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000217\0129_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000217\0135_01.jpg,1,0.9177572727203369,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000267\0118_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0245_01.jpg,0,0.980940580368042,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000114\0321_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000256\0110_01.jpg,0,0.9811004400253296,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0367_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000313\0131_01.jpg,0,0.9664677381515503,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0461_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000158\0176_03.jpg,0,0.9692326784133911,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000148\0097_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000148\0223_01.jpg,1,0.9857819676399231,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000010\0042_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000010\0084_01.jpg,1,0.7687683701515198,0
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000063\0237_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000063\0445_02.jpg,1,0.9694222807884216,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0004_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0295_01.jpg,1,0.944878101348877,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000945\0354_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000136\0007_04.jpg,0,0.870274543762207,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0376_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0567_01.jpg,1,0.9706997275352478,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0300_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0078_01.jpg,0,0.9419801235198975,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0201_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000043\0299_01.jpg,0,0.9558014869689941,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000019\0021_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000010\0042_01.jpg,0,0.9747885465621948,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0053_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0103_02.jpg,1,0.9523887038230896,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0183_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000110\0158_01.jpg,0,0.9773369431495667,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000267\0421_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0184_01.jpg,0,0.988349199295044,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000099\0102_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000248\0274_01.jpg,0,0.8920338153839111,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000136\0028_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0222_06.jpg,0,0.8814795017242432,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000405\0150_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000405\0349_01.jpg,1,0.8816224932670593,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0080_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0232_01.jpg,1,0.992845892906189,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000394\0095_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0136_01.jpg,0,0.9595441222190857,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000267\0030_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000306\0367_02.jpg,0,0.9471399784088135,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000158\0155_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000158\0266_01.jpg,1,0.9795088768005371,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0094_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0136_01.jpg,1,0.09441099315881729,0
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0163_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0193_01.jpg,1,0.8680306077003479,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000071\0118_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000071\0190_01.jpg,1,0.8984230160713196,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000394\0134_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0104_01.jpg,0,0.9708921909332275,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0016_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000596\0204_01.jpg,1,0.8613911271095276,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000240\0303_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000240\0405_01.jpg,1,0.9676715135574341,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0069_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0372_01.jpg,1,0.9439515471458435,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000047\0018_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000047\0432_01.jpg,1,0.896235466003418,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0054_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000071\0163_03.jpg,0,0.9814252257347107,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n001277\0069_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000330\0087_01.jpg,0,0.9371054172515869,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0139_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000010\0081_01.jpg,0,0.9382672905921936,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0098_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0129_01.jpg,1,0.9363576173782349,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0014_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000224\0192_01.jpg,1,0.9370633363723755,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0018_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0140_01.jpg,1,0.2477942407131195,0
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000240\0173_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000240\0216_01.jpg,1,0.9915332794189453,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000330\0076_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000330\0084_01.jpg,1,0.9553104639053345,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000339\0023_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000231\0068_01.jpg,0,0.9620736837387085,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000148\0191_02.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000367\0018_01.jpg,0,0.96372389793396,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000248\0558_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000371\0105_01.jpg,0,0.9399726986885071,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000055\0364_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000323\0195_02.jpg,0,0.9952040910720825,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000438\0407_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000030\0066_01.jpg,0,0.9770592451095581,1
C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0095_01.jpg,C:\Users\hivin\Desktop\Cyber_Project_1121\face verification\Dataset\dataset\test\n000094\0105_01.jpg,1,0.9408205151557922,1
